date,mission,class,vol_init,user_label_id,B1,B2,B3,B4,B5,B7,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,SR_CLOUD_QA,ST_ATRAN,ST_B6,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,system:index,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_WATER_VAPOR,SENSOR_MODE_SLC,SR_CLOUD_QA_binary,QA_PIXEL_binary,QA_RADSAT_binary
2002-09-03,LANDSAT_7,other,AMP,57,0.026,0.031,0.021,0.014,0.009,0.008,0.01,0.026,0.031,0.021,0.014,0.009,0.008,32,8023,285.67294772,1758,718,9880,0,174,7441,1446,5504,0,000000000000000000b1,2002-09-03T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.38054071140958,46.97460962527511]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2002-09-03,LANDSAT_7,other,AMP,58,0.024,0.031,0.053,0.063,0.08,0.047,0.01,0.024,0.031,0.053,0.063,0.08,0.047,NA,8023,286.83849254,1759,718,9880,0,173,7553,1446,5504,0,000000000000000000b2,2002-09-03T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.37951065906623,46.97507783088574]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01010110000000,0
2004-10-18,LANDSAT_5,cloud,LRCP,59,0.447,0.432,0.416,0.396,0.371,0.319,0.0523,0.447,0.432,0.416,0.396,0.371,0.319,40,8510,263.85230804,0,444,9880,0,703,5225,860,5896,0,000000000000000014e1,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.91226175742668,46.84098820310756]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,60,0.694,0.706,0.691,0.681,0.579,0.454,0.0523,0.694,0.706,0.691,0.681,0.579,0.454,34,8503,263.83863596,0,446,9880,0,703,5225,865,5896,0,000000000000000014e2,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.98916787329546,46.82313842159062]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,61,0.606,0.604,0.593,0.576,0.511,0.41,0.0521,0.606,0.604,0.593,0.576,0.511,0.41,40,8499,263.8283819,0,448,9880,0,703,5225,868,5896,0,000000000000000014e3,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.95140374647383,46.786475692729184]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,62,0.433,0.423,0.402,0.402,0.374,0.331,0.052,0.433,0.423,0.402,0.402,0.374,0.331,2,8559,265.29129446,0,430,9880,0,697,5336,830,5896,0,000000000000000014e4,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.86625721185827,46.77801231892974]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,63,0.538,0.522,0.516,0.503,0.451,0.38,0.052,0.538,0.522,0.516,0.503,0.451,0.38,40,8566,264.62136254,0,428,9880,0,700,5280,825,5896,0,000000000000000014e5,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.79896491786072,46.81984760501317]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,64,0.547,0.584,0.565,0.578,0.559,0.491,0.0523,0.547,0.584,0.565,0.578,0.559,0.491,2,8577,268.66146218,0,425,9880,0,685,5612,818,5896,0,000000000000000014e6,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.71038487543402,46.938134178657926]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,65,0.542,0.534,0.514,0.5,0.428,0.323,0.0513,0.542,0.534,0.514,0.5,0.428,0.323,40,8566,265.2981305,0,428,9880,0,697,5336,826,5896,0,000000000000000014e7,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.66299800853905,46.76156715424464]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,66,0.691,0.659,0.631,0.599,0.415,0.32,0.0525,0.691,0.659,0.631,0.599,0.415,0.32,40,8707,266.13896342,0,387,9880,0,694,5391,737,5896,0,000000000000000014e9,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.52444036150533,47.06693085348566]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,67,0.535,0.557,0.549,0.534,0.488,0.409,0.0512,0.535,0.557,0.549,0.534,0.488,0.409,40,8695,264.7683374,0,392,9880,0,699,5280,747,5896,0,000000000000000014ec,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.06987960011705,46.95268868449638]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,68,0.404,0.405,0.4,0.393,0.373,0.323,0.0512,0.404,0.405,0.4,0.393,0.373,0.323,40,8579,265.98857054,0,425,9880,0,695,5391,818,5896,0,000000000000000014ed,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.52032015213194,46.778988862060444]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,69,0.347,0.343,0.333,0.346,0.275,0.226,0.0511,0.347,0.343,0.333,0.346,0.275,0.226,2,8682,268.07014472000003,0,395,9880,0,687,5557,755,5896,0,000000000000000014ee,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.17699612562294,46.86825560604938]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,70,0.705,0.692,0.68,0.643,0.478,0.35,0.052,0.705,0.692,0.68,0.643,0.478,0.35,34,8711,266.79864127999997,0,386,9880,0,692,5446,736,5896,0,000000000000000014ef,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.34728473575298,47.05570283703308]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,71,0.761,0.751,0.744,0.722,0.518,0.351,0.0519,0.761,0.751,0.744,0.722,0.518,0.351,34,8853,268.21711958000003,0,345,9880,0,686,5557,648,5896,0,000000000000000014f0,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.03860792442924,47.24974507847483]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,72,0.765,0.741,0.731,0.701,0.499,0.363,0.0517,0.765,0.741,0.731,0.701,0.499,0.363,34,8798,265.56815408,0,361,9880,0,696,5336,682,5896,0,000000000000000014f1,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.16907230305095,47.125617082450056]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,73,0.359,0.359,0.352,0.361,0.351,0.313,0.0489,0.359,0.359,0.352,0.361,0.351,0.313,2,8672,265.39725308,0,399,9880,0,697,5336,762,5896,0,000000000000000014f2,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.64284932863275,46.658285455644716]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,74,0.704,0.729,0.728,0.729,0.607,0.461,0.0459,0.704,0.729,0.728,0.729,0.607,0.461,34,8795,262.17406022,0,363,9880,0,709,5059,685,5896,0,000000000000000014f3,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.37093780549468,46.82110507151024]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,75,0.506,0.527,0.513,0.521,0.474,0.392,0.0503,0.506,0.527,0.513,0.521,0.474,0.392,2,8667,264.72048512,0,400,9880,0,699,5280,765,5896,0,000000000000000014f5,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.86138987126213,46.667292839772685]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,76,0.746,0.758,0.743,0.73,0.592,0.463,0.0481,0.746,0.758,0.743,0.73,0.592,0.463,34,8965,264.42995342,0,313,9880,0,700,5225,580,5896,0,000000000000000014f7,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.49185078965992,47.24953995982638]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,77,0.528,0.527,0.508,0.488,0.407,0.318,0.0511,0.528,0.527,0.508,0.488,0.407,0.318,40,8821,266.24834006000003,0,354,9880,0,693,5391,667,5896,0,000000000000000014f8,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.92169029480789,47.01878593941161]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,78,0.367,0.379,0.373,0.384,0.362,0.327,0.0499,0.367,0.379,0.373,0.384,0.362,0.327,2,8733,264.80935364,0,381,9880,0,699,5280,723,5896,0,000000000000000014f9,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.68960300317814,46.87065460241614]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,79,0.619,0.617,0.609,0.595,0.498,0.386,0.0512,0.619,0.617,0.609,0.595,0.498,0.386,40,8851,264.96316454,0,346,9880,0,698,5280,649,5896,0,000000000000000014fa,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.78573676278937,47.147832323898335]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,80,0.441,0.454,0.432,0.417,0.354,0.285,0.0476,0.441,0.454,0.432,0.417,0.354,0.285,40,8911,265.0246889,0,329,9880,0,698,5280,613,5896,0,000000000000000014fb,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.48773058028654,47.068384520429085]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,81,0.662,0.664,0.645,0.625,0.519,0.401,0.0466,0.662,0.664,0.645,0.625,0.519,0.401,34,8969,265.08621326,0,312,9880,0,697,5280,578,5896,0,000000000000000014fc,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4101689765629,47.24433618889701]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,82,0.606,0.609,0.595,0.582,0.503,0.386,0.0456,0.606,0.609,0.595,0.582,0.503,0.386,40,8959,263.75660347999997,0,315,9880,0,702,5169,584,5896,0,000000000000000014fd,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.19593592555114,47.121131226790304]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,83,0.504,0.496,0.472,0.449,0.366,0.303,0.0455,0.504,0.496,0.472,0.449,0.366,0.303,36,8989,267.03790268,0,306,9880,0,690,5446,566,5896,0,000000000000000014fe,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.17396147555976,47.26577554676198]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100100,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,84,0.481,0.498,0.49,0.476,0.438,0.36,0.0456,0.481,0.498,0.49,0.476,0.438,0.36,40,8818,263.56519435999996,0,356,9880,0,703,5169,671,5896,0,000000000000000014ff,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.26185481642423,46.88418797411334]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,85,0.575,0.588,0.572,0.563,0.515,0.416,0.0456,0.575,0.588,0.572,0.563,0.515,0.416,2,8945,263.0764175,0,319,9880,0,705,5114,592,5896,0,00000000000000001500,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.29893224168363,47.078127656230855]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,86,0.51,0.521,0.519,0.503,0.447,0.361,0.0455,0.51,0.521,0.519,0.503,0.447,0.361,40,8948,263.73609536,0,318,9880,0,702,5169,591,5896,0,00000000000000001501,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.1464978721716,47.00419576076473]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,87,0.677,0.69,0.671,0.656,0.522,0.388,0.0466,0.677,0.69,0.671,0.656,0.522,0.388,34,8948,264.4094453,0,318,9880,0,700,5225,590,5896,0,00000000000000001502,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4101689765629,47.15943044573835]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,88,1.602,0.941,0.93,0.905,0.708,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000000014e8,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.60119932703934,47.02339664990087]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2004-10-18,LANDSAT_5,cloud,LRCP,89,1.602,0.984,0.987,0.964,0.698,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000000014ea,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.19073015686756,47.24902270410417]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2004-10-18,LANDSAT_5,cloud,LRCP,90,1.602,0.884,0.862,0.826,0.544,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000000014eb,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.37200599199328,47.16785814672935]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2004-10-18,LANDSAT_5,cloud,LRCP,91,1.602,0.781,0.775,0.764,0.606,0.437,0.0456,1.602,0.781,0.775,0.764,0.606,0.437,34,8825,262.21849448,0,354,9880,0,708,5059,667,5896,0,000000000000000014f4,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.12512094172136,46.84646843830224]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100010,01011100001000,0
2004-10-18,LANDSAT_5,cloud,LRCP,92,1.602,0.807,0.783,0.754,0.573,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000000014f6,2004-10-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9834889763076,47.282158284032334]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2011-04-05,LANDSAT_7,openWater,BGS,93,0.032,0.024,0.013,0.008,0.007,0.005,0.0022,0.032,0.024,0.013,0.008,0.007,0.005,32,9248,274.1337122,775,227,9880,0,228,6102,396,5504,0,000000000000000008f9,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.63882076262726,46.958717389120636]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,94,0.03,0.024,0.01,0.008,0.005,0.005,0.0022,0.03,0.024,0.01,0.008,0.005,0.005,32,9266,274.1337122,2368,221,9880,0,148,6102,385,5504,0,000000000000000008fa,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.04365116772068,47.05052582071004]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,95,0.028,0.019,0.009,0.008,0.005,-0,0.0021,0.028,0.019,0.009,0.008,0.005,-0,32,9257,273.75431198,1956,225,9880,0,167,6065,391,5504,0,000000000000000008fb,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13568701346381,47.19492934922482]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,96,0.03,0.024,0.011,0.004,0.005,0.002,0.0021,0.03,0.024,0.011,0.004,0.005,0.002,32,9253,273.75431198,1866,226,9880,0,172,6065,394,5504,0,000000000000000008fc,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.12744659471704,47.23503896320057]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,97,0.026,0.022,0.008,0.008,0.002,-0,0.0022,0.026,0.022,0.008,0.008,0.002,-0,32,9255,274.1337122,1912,225,9880,0,169,6102,392,5504,0,000000000000000008fd,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.03475080201801,47.21032216606131]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,98,0.032,0.017,0.011,0.012,0.005,0.002,0.0022,0.032,0.017,0.011,0.012,0.005,0.002,32,9249,273.75431198,1909,227,9880,0,169,6065,396,5504,0,000000000000000008fe,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.09242481504327,47.27791321982945]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,99,0.028,0.018,0.01,0.003,0.005,0.002,0.003,0.028,0.018,0.01,0.003,0.005,0.002,32,9275,273.36807572,1806,219,9880,0,175,6028,381,5504,0,000000000000000008ff,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.52939642052993,46.75664430668163]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,100,0.028,0.018,0.01,0.003,0.002,0.002,0.003,0.028,0.018,0.01,0.003,0.002,0.002,32,9272,273.75089396,1305,220,9880,0,200,6065,382,5504,0,00000000000000000900,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.47858496402591,46.78532970375845]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,101,0.029,0.019,0.016,0.003,0.002,-0,0.0027,0.029,0.019,0.016,0.003,0.002,-0,32,9272,274.13029417999996,1240,220,9880,0,203,6102,382,5504,0,00000000000000000901,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.53557673459001,46.8304468882172]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,102,0.024,0.023,0.012,0.003,0.002,-0,0.003,0.024,0.023,0.012,0.003,0.002,-0,32,9276,274.12687616,2010,219,9880,0,165,6102,380,5504,0,00000000000000000902,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.58501478796957,46.74064505210186]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,103,0.022,0.018,0.008,0.003,0.005,0.002,0.0031,0.022,0.018,0.008,0.003,0.005,0.002,32,9262,273.76114802,837,223,9880,0,225,6065,387,5504,0,00000000000000000903,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.13045848568234,46.786270574080724]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,104,0.027,0.017,0.01,0.008,0.007,0.005,0.0022,0.027,0.017,0.01,0.008,0.007,0.005,32,9221,274.5438746,1827,234,9880,0,173,6139,410,5504,0,00000000000000000904,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.28932733801452,47.19658813481671]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,105,0.027,0.026,0.012,0.012,0.007,0.002,0.0023,0.027,0.026,0.012,0.012,0.007,0.002,32,9226,274.16105636,2067,233,9880,0,162,6102,408,5504,0,00000000000000000905,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.38202758981461,47.19332407284558]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,106,0.027,0.021,0.014,0.008,0.005,0.002,0.0023,0.027,0.021,0.014,0.008,0.005,0.002,32,9228,274.16105636,1743,232,9880,0,177,6102,406,5504,0,00000000000000000906,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.34563240701637,47.140572907383316]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,107,0.028,0.017,0.01,0.008,0.002,-0.003,0.0023,0.028,0.017,0.01,0.008,0.002,-0.003,32,9219,273.78165614,1970,235,9880,0,167,6065,411,5504,0,00000000000000000907,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.38647777266594,47.27369045113184]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,108,0.028,0.019,0.012,0.008,0.005,0.005,0.0021,0.028,0.019,0.012,0.008,0.005,0.005,32,9209,274.1678924,637,238,9880,0,228,6102,417,5504,0,00000000000000000908,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.19215906695888,47.28067786248259]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,109,0.03,0.019,0.01,0.004,-0,0.005,0.0022,0.03,0.019,0.01,0.004,-0,0.005,32,9255,273.75431198,1552,225,9880,0,187,6065,392,5504,0,00000000000000000909,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.98676641558188,47.20144855496496]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,110,0.026,0.019,0.008,0.012,0.002,0.002,0.0023,0.026,0.019,0.008,0.012,0.002,0.002,32,9249,273.75431198,1305,227,9880,0,200,6065,396,5504,0,0000000000000000090a,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91467166974977,47.286345379921514]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,openWater,BGS,111,0.03,0.024,0.015,0.008,0.015,0.005,0.0022,0.03,0.024,0.015,0.008,0.015,0.005,32,9249,274.13713022,983,227,9880,0,217,6102,395,5504,0,0000000000000000090b,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.70730117525926,47.28587717431091]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,lightNearShoreSediment,BGS,112,0.045,0.057,0.052,0.012,-0,0.005,8e-4,0.045,0.057,0.052,0.012,-0,0.005,32,9206,274.91643878,403,239,9880,0,223,6176,419,5504,0,0000000000000000090c,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.90876582220078,46.70534234906174]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,lightNearShoreSediment,BGS,113,0.051,0.084,0.11,0.042,0.005,0.003,8e-4,0.051,0.084,0.11,0.042,0.005,0.003,32,9251,275.26507682,745,226,9880,0,229,6214,394,5504,0,0000000000000000090d,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.85177405163668,46.69545652202624]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,lightNearShoreSediment,BGS,114,0.055,0.086,0.126,0.054,0.002,-0,8e-4,0.055,0.086,0.126,0.054,0.002,-0,32,9252,275.26507682,774,226,9880,0,228,6214,394,5504,0,0000000000000000090e,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8476538422633,46.6940429869923]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2011-04-05,LANDSAT_7,lightNearShoreSediment,BGS,115,0.051,0.084,0.114,0.054,0.002,0.003,8e-4,0.051,0.084,0.114,0.054,0.002,0.003,32,9253,274.88909462,1164,225,9880,0,207,6176,393,5504,0,0000000000000000090f,2011-04-05T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77280783108121,46.702987943705516]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
