date,mission,class,vol_init,user_label_id,B2,B3,B4,B5,B6,B7,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,cirrus_conf,high_conf_cirrus,QA_PIXEL,QA_RADSAT,system:index,B11,B12,B8,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_TIRS_STRAY_LIGHT_CORRECTION,DATA_SOURCE_WATER_VAPOR,NADIR_OFFNADIR,SR_QA_AEROSOL_binary,QA_PIXEL_binary,QA_RADSAT_binary
2022-07-24,LANDSAT_9,cloud,MRB,50,0.05017,0.06828,0.06129,0.09311,0.10128,0.09485,0.008,0.05017,0.06828,0.06129,0.09311,0.10128,0.09485,224,6985,287.82971834,0,1043,9880,0,659,7717,2200,1,0,23181,0,00000000000000001b84,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.68789516747466,46.732181678302425]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101101010001101,0
2022-07-24,LANDSAT_9,cloud,MRB,51,0.0252,0.0454,0.03697,0.05292,0.07485,0.07371,0.01135,0.0252,0.0454,0.03697,0.05292,0.07485,0.07371,192,6985,287.83313636,0,1043,9880,0,659,7717.5,2200,1,0,22085,0,00000000000000001b85,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.67360374859837,46.73538777195986]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000000,0101011001000101,0
2022-07-24,LANDSAT_9,cloud,MRB,52,-0.02982,0.01282,-0.0043,0.01171,0.04316,0.04296,-0.04786,-0.02982,0.01282,-0.0043,0.01171,0.04316,0.04296,192,6985,287.83313636,0,1043,9880,0,659,7717.5,2200,1,0,23053,0,00000000000000001b86,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.67587789013562,46.73529858993879]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000000,0101101000001101,0
2022-07-24,LANDSAT_9,cloud,MRB,53,0.03404,0.07158,0.06587,0.10033,0.11706,0.10387,-0.00846,0.03404,0.07158,0.06587,0.10033,0.11706,0.10387,224,6985,286.87267274,0,1043,9880,0,662,7632,2200,1,0,22280,0,00000000000000001b87,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.67789786291284,46.7392716489774]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,54,0.43151,0.4407,0.44409,0.45487,0.42384,0.39782,0.42254,0.43151,0.4407,0.44409,0.45487,0.42384,0.39782,160,6986,281.89432661,0,1043,9880,0,678,7203,2200,1,0,22280,0,00000000000000001b88,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.6810727428629,46.71120606694702]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,55,0.09378,0.10543,0.10137,0.12148,0.12323,0.12131,0.06401,0.09378,0.10543,0.10137,0.12148,0.12323,0.12131,224,6986,287.15978642,0,1043,9880,0,661,7659,2200,1,0,22280,0,00000000000000001b89,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.71454721447111,46.709087993946625]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,56,0.47011,0.4667,0.47128,0.5048,0.432,0.36959,0.46038,0.47011,0.4667,0.47128,0.5048,0.432,0.36959,96,6990,276.76387859,0,1043,9880,0,695,6783,2199,1,0,22280,0,00000000000000001b8a,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8801002592824,46.62787438646021]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,01100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,57,0.77775,0.78042,0.7977,0.80909,0.59046,0.44449,0.76782,0.77775,0.78042,0.7977,0.80909,0.59046,0.44449,224,6990,275.81537804,0,1043,9880,0,699,6708,2199,1,0,22280,0,00000000000000001b8b,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.90584710876499,46.613841595445024]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,58,0.73602,0.6803,0.68685,0.6899,0.44115,0.30491,0.72852,0.73602,0.6803,0.68685,0.6899,0.44115,0.30491,224,6990,275.27191286,0,1043,9880,0,701,6665,2199,1,0,22280,0,00000000000000001b8c,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82791539965392,46.6207977930884]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,59,0.14464,0.19464,0.19963,0.26175,0.25525,0.23443,0.12648,0.14464,0.19464,0.19963,0.26175,0.25525,0.23443,194,6990,288.43299887,0,1043,9880,0,657,7775,2199,1,0,22280,0,00000000000000001b8d,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.79169412179678,46.6380099231547]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000010,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,60,0.06418,0.12394,0.11666,0.17356,0.17165,0.13573,0.03908,0.06418,0.12394,0.11666,0.17356,0.17165,0.13573,224,6990,289.11318485,0,1043,9880,0,655,7836.5,2199,1,0,22280,0,00000000000000001b8e,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.79753108507575,46.637421321815644]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,61,0.81998,0.76379,0.7562,0.7331,0.25763,0.14106,0.82462,0.81998,0.76379,0.7562,0.7331,0.25763,0.14106,224,6940,271.61463146,0,1043,9880,0,720,6357,2204,1,0,22280,0,00000000000000001b8f,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.55347556621854,47.231172922587234]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,62,1.09272,1.05843,1.06206,1.04157,0.51459,0.33191,1.08538,1.09272,1.05843,1.06206,1.04157,0.51459,0.33191,224,6949,271.33777184,0,1043,9880,0,720,6338,2200,1,0,22280,0,00000000000000001b90,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.62488806958949,47.13223438841337]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,63,1.03093,0.98467,0.98613,0.95893,0.48874,0.32533,1.02309,1.03093,0.98467,0.98613,0.95893,0.48874,0.32533,224,6952,270.45250466,0,1043,9880,0,723,6272,2200,1,0,22280,0,00000000000000001b91,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.78144264847491,47.060246661006545]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,64,0.727,0.70304,0.70376,0.69053,0.52913,0.38484,0.72799,0.727,0.70304,0.70376,0.69053,0.52913,0.38484,224,6951,272.903225,0,1043,9880,0,713,6456,2198,1,0,22280,0,00000000000000001b92,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.96683869297402,47.07427945202174]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,65,0.94983,0.89906,0.90979,0.91383,0.54093,0.36628,0.93283,0.94983,0.89906,0.90979,0.91383,0.54093,0.36628,224,6974,273.65860742,0,1041,9880,0,709,6527,2197,1,0,22280,0,00000000000000001b93,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74436522321551,46.977855850842026]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,66,0.94892,0.9126,0.90897,0.87341,0.43366,0.26442,0.94029,0.94892,0.9126,0.90897,0.87341,0.43366,0.26442,224,6942,269.85093314,0,1045,9880,0,727,6224,2202,1,0,22280,0,00000000000000001b94,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.68393994484026,47.22837706622672]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,67,0.74124,0.69172,0.69565,0.6792,0.48888,0.34645,0.73332,0.74124,0.69172,0.69565,0.6792,0.48888,0.34645,224,6937,270.77721656,0,1046,9880,0,723,6291,2203,1,0,22280,0,00000000000000001b95,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.847361539348,47.27871139891802]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,68,1.00307,0.95753,0.95418,0.93113,0.46509,0.29723,1.00343,1.00307,0.95753,0.95418,0.93113,0.46509,0.29723,224,6947,272.28114536,0,1042,9880,0,716,6410,2203,1,0,22280,0,00000000000000001b96,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.52601196283037,47.108873157994374]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,69,-0.07482,-0.0083,-0.0268,0.03262,0.06392,0.06598,-0.10048,-0.07482,-0.0083,-0.0268,0.03262,0.06392,0.06598,224,6961,285.60116930000004,0,1042,9880,0,668,7505,2203,1,0,23826,0,00000000000000001b97,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.57819682245885,46.99191093736248]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101110100010010,0
2022-07-24,LANDSAT_9,cloud,MRB,70,0.17015,0.19504,0.19916,0.25463,0.25493,0.24072,0.17524,0.17015,0.19504,0.19916,0.25463,0.25493,0.24072,224,6961,279.2778323,0,1042,9880,0,689,6970,2202,1,0,22280,0,00000000000000001b98,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.58557663470229,46.99225874724466]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,71,0.09728,0.13817,0.1459,0.20461,0.22265,0.21745,0.10291,0.09728,0.13817,0.1459,0.20461,0.22265,0.21745,224,6962,279.9443462,0,1042,9880,0,687,7025,2202,1,0,22280,0,00000000000000001b99,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.60840723209594,46.975630759416354]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,72,0.14746,0.17163,0.18123,0.24778,0.2477,0.22386,0.1484,0.14746,0.17163,0.18123,0.24778,0.2477,0.22386,224,6962,278.81981762,0,1041,9880,0,690,6933,2201,1,0,22280,0,00000000000000001b9a,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.5974244662013,46.98488339410226]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,73,0.0866,0.13355,0.11391,0.16468,0.1701,0.16751,0.06942,0.0866,0.13355,0.11391,0.16468,0.1701,0.16751,224,6968,282.19340336,0,1041,9880,0,678,7213,2198,1,0,22280,0,00000000000000001b9b,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65973594432215,46.98242642942181]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,74,-0.01748,0.05413,0.02377,0.11595,0.11851,0.10657,-0.03979,-0.01748,0.05413,0.02377,0.11595,0.11851,0.10657,224,6969,280.31349236,0,1041,9880,0,685,7057,2198,1,0,22280,0,00000000000000001b9c,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.66145269822775,46.97469434819513]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,75,0.04503,0.08394,0.05253,0.09887,0.12942,0.11721,0.03147,0.04503,0.08394,0.05253,0.09887,0.12942,0.11721,224,6972,282.01566632000004,0,1041,9880,0,679,7201,2198,1,0,22280,0,00000000000000001b9d,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.69269316020818,46.959350581470225]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,76,1.03123,1.00623,1.00863,0.99598,0.55529,0.36719,1.02479,1.03123,1.00623,1.00863,0.99598,0.55529,0.36719,224,6938,272.57167706,0,1044,9880,0,716,6430,2206,1,0,22280,0,00000000000000001b9e,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4433090155921,47.22644181636952]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,77,0.91348,0.89244,0.90371,0.89818,0.61939,0.42098,0.90217,0.91348,0.89244,0.90371,0.89818,0.61939,0.42098,224,6938,274.72844768,0,1044,9880,0,708,6596,2206,1,0,22280,0,00000000000000001b9f,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.38013693096794,47.19752454603793]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,78,1.0358,1.01217,1.0177,1.0023,0.51618,0.32784,1.02713,1.0358,1.01217,1.0177,1.0023,0.51618,0.32784,224,6935,273.01943768,0,1044,9880,0,714,6463,2207,1,0,22280,0,00000000000000001ba0,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.35267332757977,47.26000546999882]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,79,0.82724,0.79905,0.80169,0.78917,0.53461,0.35787,0.82542,0.82724,0.79905,0.80169,0.78917,0.53461,0.35787,224,6934,274.24308884,0,1044,9880,0,710,6557,2208,1,0,22280,0,00000000000000001ba1,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.29224804920452,47.26093742211899]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,80,0.58601,0.58482,0.58798,0.58546,0.46201,0.33556,0.57577,0.58601,0.58482,0.58798,0.58546,0.46201,0.33556,224,6931,274.783136,0,1045,9880,0,708,6599,2209,1,0,22280,0,00000000000000001ba2,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.13432006719462,47.28888706752198]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,81,0.15621,0.17482,0.18591,0.22628,0.25202,0.26398,0.1512,0.15621,0.17482,0.18591,0.22628,0.25202,0.26398,224,6934,280.90822784,0,1044,9880,0,686,7092,2208,1,0,22280,0,00000000000000001ba3,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.24690345059203,47.233812710410874]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,82,0.06169,0.12387,0.11262,0.15566,0.18816,0.18816,0.05539,0.06169,0.12387,0.11262,0.15566,0.18816,0.18816,224,6934,282.2515097,0,1044,9880,0,681,7204,2208,1,0,22280,0,00000000000000001ba4,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.24845075865757,47.23264888503593]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,83,0.32531,0.33136,0.35261,0.38204,0.36815,0.35762,0.30413,0.32531,0.33136,0.35261,0.38204,0.36815,0.35762,224,6934,278.76171128,0,1044,9880,0,693,6916,2208,1,0,22280,0,00000000000000001ba5,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.21857924070054,47.222272556884555]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,84,0.10486,0.13206,0.14763,0.19427,0.22402,0.23926,0.09408,0.10486,0.13206,0.14763,0.19427,0.22402,0.23926,194,6934,279.77002718,0,1044,9880,0,689,6998,2208,1,0,22280,0,00000000000000001ba6,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.22510290554173,47.23008490193019]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000010,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,85,0.18346,0.19795,0.21195,0.25012,0.26585,0.27765,0.17466,0.18346,0.19795,0.21195,0.25012,0.26585,0.27765,194,6934,278.75829325999996,0,1044,9880,0,693,6916,2208,1,0,22280,0,00000000000000001ba7,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.20845262220817,47.23439685264888]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000010,0101011100001000,0
2022-07-24,LANDSAT_9,cloud,MRB,86,0.05151,0.0739,0.09464,0.15172,0.17532,0.1696,0.03922,0.05151,0.0739,0.09464,0.15172,0.17532,0.1696,224,6933,279.35302874,0,1044,9880,0,691,6964,2209,1,0,22280,0,00000000000000001ba8,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.18012841231668,47.239292945605555]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100000,0101011100001000,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,87,0.06044,0.09345,0.10427,0.17646,0.15346,0.11999,0.0518,0.06044,0.09345,0.10427,0.17646,0.15346,0.11999,228,6948,293.46432431,1.5,1049,9880,0,638,8216,2214,1,0,23212,0,00000000000000001ba9,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77852885773278,46.94965203667898]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100100,0101101010101100,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,88,0.0574,0.09849,0.10968,0.22669,0.20534,0.15021,0.04716,0.0574,0.09849,0.10968,0.22669,0.20534,0.15021,228,6949,294.31882931,0,1048,9880,0,643.5,8296.5,2213,1,0,23181,0,00000000000000001baa,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77854669413699,46.94991066454008]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100100,0101101010001101,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,89,0.07081,0.10597,0.1142,0.23794,0.19007,0.14086,0.05898,0.07081,0.10597,0.1142,0.23794,0.19007,0.14086,192,6951,295.55615255,0,1048,9645,104,643.5,8284,2211,1,0,23181,0,00000000000000001bab,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77851548042963,46.950133619592755]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11000000,0101101010001101,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,90,0.09693,0.13092,0.12841,0.25596,0.1959,0.1532,0.093,0.09693,0.13092,0.12841,0.25596,0.1959,0.1532,226,6951,294.19578058999997,0,1048,9645,104,647,8158,2211,1,0,23181,0,00000000000000001bac,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77837278919591,46.950361033746475]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100010,0101101010001101,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,91,0.0373,0.07162,0.06425,0.18581,0.1477,0.09059,0.03052,0.0373,0.07162,0.06425,0.18581,0.1477,0.09059,228,6944,288.05359865,0,1050,9880,0,662,7722.5,2217,1,0,22280,0,00000000000000001bad,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77761028291577,46.94889844860095]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100100,0101011100001000,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,92,0.05052,0.07368,0.08372,0.09514,0.10459,0.08628,0.03961,0.05052,0.07368,0.08372,0.09514,0.10459,0.08628,228,6948,290.94182555,0,1049,9880,0,653,7982.5,2214,1,0,22280,0,00000000000000001bae,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77817658874956,46.94987053263059]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100100,0101011100001000,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,93,0.05594,0.07937,0.08308,0.1151,0.11958,0.09237,0.04578,0.05594,0.07937,0.08308,0.1151,0.11958,0.09237,228,6947,290.69572811,0,1049,9880,0,654,7960.5,2215,1,0,22280,0,00000000000000001baf,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77821672065903,46.949598527466335]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100100,0101011100001000,0
2022-07-24,LANDSAT_9,shorelineContamination,MRB,94,0.05756,0.08722,0.09954,0.12927,0.12979,0.10354,0.04991,0.05756,0.08722,0.09954,0.12927,0.12979,0.10354,228,6946,290.43424958,0,1050,9880,0,655,7936.5,2216,1,0,22280,0,00000000000000001bb0,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77823455706326,46.94934435870629]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,11100100,0101011100001000,0
2022-07-24,LANDSAT_9,other,MRB,95,0.02344,0.0288,0.04032,0.03898,0.03744,0.02762,0.02121,0.02344,0.0288,0.04032,0.03898,0.03743,0.02762,164,6975,285.27303938,428,1041,9880,0,236,7480,2196,1,0,21952,0,00000000000000001bb1,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.36706976712712,46.97699524433872]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
2022-07-24,LANDSAT_9,other,MRB,96,0.03975,0.04984,0.08803,0.08281,0.08366,0.05933,0.03675,0.03975,0.04984,0.08803,0.08281,0.08366,0.05933,164,6975,285.50888276,427,1041,9880,0,235,7501,2196,1,0,21952,0,00000000000000001bb2,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3675022999293,46.97687930771133]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
2022-07-24,LANDSAT_9,other,MRB,97,0.03975,0.04984,0.08803,0.08281,0.08366,0.05933,0.03675,0.03975,0.04984,0.08803,0.08281,0.08366,0.05933,164,6975,285.50888276,427,1041,9880,0,235,7501,2196,1,0,21952,0,00000000000000001bb3,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.36721691746187,46.97689268501448]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
2022-07-24,LANDSAT_9,other,MRB,98,0.02586,0.03007,0.039,0.04002,0.04632,0.03776,0.02456,0.02586,0.03007,0.039,0.04002,0.04632,0.03776,164,6975,285.89511902000004,432,1041,9880,0,235,7534,2196,1,0,21952,0,00000000000000001bb4,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.36795712823675,46.9767098618713]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
2022-07-24,LANDSAT_9,other,MRB,99,0.04362,0.0585,0.08132,0.08416,0.09276,0.07299,0.0415,0.04362,0.0585,0.08132,0.08416,0.09276,0.07299,128,6975,286.15147052,434,1041,9880,0,235,7557,2196,1,0,21952,0,00000000000000001bb5,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.36846100665579,46.976451234010185]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10000000,0101010111000000,0
2022-07-24,LANDSAT_9,other,MRB,100,0.01725,0.02154,0.01854,0.017,0.01835,0.01571,0.01604,0.01725,0.02154,0.01854,0.017,0.01835,0.01571,164,6975,285.6524396,435,1041,9880,0,235,7513,2196,1,0,21952,0,00000000000000001bb6,NA,NA,NA,2022-07-24T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.36848330216105,46.976749993780764]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,,MODIS,NADIR,10100100,0101010111000000,0
