date,mission,class,vol_init,user_label_id,B2,B3,B4,B5,B6,B7,B8,B11,B12,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,cirrus,opaque_cloud,QA10,QA20,QA60,MSK_CLDPRB,MSK_SNWPRB,system:index,AOT,SCL,TCI_B,TCI_G,TCI_R,WVP,system:time_start,.geo,AOT_RETRIEVAL_ACCURACY,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,GENERAL_QUALITY,GEOMETRIC_QUALITY,RADIOMETRIC_QUALITY,QA10_binary,QA20_binary,QA60_binary
2021-08-29,Sentinel-2B,offShoreSediment,ANK,52,0.0468,0.0535,0.0204,0.0174,0.0123,0.0121,0.0104,54,39,0.0398,0.0054,0.0039,0.0468,0.0535,0.0204,0.0174,0.0123,0.0121,0.0104,0.0114,0.0066,0,0,0,0,0,0,0,00000000000000000355,93,6,49,55,21,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.49364135052917,46.77394115966794]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,53,0.0429,0.0434,0.0168,0.0137,0.0109,0.0114,0.0086,41,33,0.0364,0.0041,0.0033,0.0429,0.0434,0.0168,0.0137,0.0109,0.0114,0.0086,0.0091,0.0076,0,0,0,0,0,0,0,00000000000000000356,93,6,44,44,17,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.38309131721215,46.81671731607365]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,54,0.0386,0.0426,0.0165,0.014,0.0093,0.0098,0.0083,56,48,0.0305,0.0056,0.0048,0.0386,0.0426,0.0165,0.014,0.0093,0.0098,0.0083,0.0084,0.006,0,0,0,0,0,0,0,00000000000000000357,90.5,6,40,44,17,2252.5,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.23683726176017,46.86145547694288]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,55,0.0434,0.0416,0.0185,0.016,0.0137,0.0153,0.012,83.5,75.5,0.034,0.0084,0.0076,0.0434,0.0416,0.0185,0.016,0.0137,0.0153,0.012,0.0126,0.0127,0,0,0,0,0,0,0,00000000000000000358,90.5,6,44.5,43,19,2252.5,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.14448481984226,46.88539639049882]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,56,0.05,0.05,0.0236,0.0216,0.0185,0.019,0.0164,120,106,0.0423,0.012,0.0106,0.05,0.05,0.0236,0.0216,0.0185,0.019,0.0164,0.0177,0.017,0,0,0,0,0,0,0,00000000000000000359,93,6,52,52,24,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.61850263688095,46.632694674698996]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,57,0.0573,0.058,0.0278,0.0256,0.0195,0.0204,0.0189,132,122,0.0493,0.0132,0.0122,0.0573,0.058,0.0278,0.0256,0.0195,0.0204,0.0189,0.0192,0.017,0,0,0,0,0,0,0,0000000000000000035a,93,6,58,59,29,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.55078226918226,46.611594208514084]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,58,0.0519,0.0583,0.0297,0.0236,0.0162,0.017,0.0149,85,82,0.0444,0.0085,0.0082,0.0519,0.0583,0.0297,0.0236,0.0162,0.017,0.0149,0.0129,0.0082,0,0,0,0,0,0,0,0000000000000000035b,93,6,53,59,31,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77496357464425,46.70563219063021]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,59,0.0522,0.0596,0.0267,0.0218,0.0141,0.0151,0.0137,77,67,0.0445,0.0077,0.0067,0.0522,0.0596,0.0267,0.0218,0.0141,0.0151,0.0137,0.0103,0.0073,0,0,0,0,0,0,0,0000000000000000035c,93,6,54,61,28,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.762259595743,46.717520154038695]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,60,0.0513,0.0538,0.0274,0.0248,0.0229,0.0224,0.019,132,105,0.045,0.0132,0.0105,0.0513,0.0538,0.0274,0.0248,0.0229,0.0224,0.019,0.0184,0.0132,0,0,0,0,0,0,0,0000000000000000035d,93,6,53,55,29,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.83432758696877,46.76381454117557]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,61,0.0474,0.045,0.0212,0.0189,0.0166,0.0166,0.0149,117,107,0.0381,0.0117,0.0107,0.0474,0.045,0.0212,0.0189,0.0166,0.0166,0.0149,0.016,0.0124,0,0,0,0,0,0,0,0000000000000000035e,88,6,49,46,22,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9165355739901,47.0060953378135]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,62,0.043,0.042,0.0169,0.0141,0.0098,0.0132,0.0095,73,65,0.0343,0.0073,0.0065,0.043,0.042,0.0169,0.0141,0.0098,0.0132,0.0095,0.0105,0.0094,0,0,0,0,0,0,0,0000000000000000035f,82,6,44,43,18,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9854911126806,46.936716184522936]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,63,0.0464,0.0468,0.0206,0.0171,0.0138,0.0153,0.0122,91,88,0.0377,0.0091,0.0088,0.0464,0.0468,0.0206,0.0171,0.0138,0.0153,0.0122,0.0121,0.0109,0,0,0,0,0,0,0,00000000000000000360,88,6,48,48,21,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91710633892494,46.997756818843555]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,64,0.0399,0.0373,0.0156,0.0139,0.0117,0.0123,0.01,75,63,0.0323,0.0075,0.0063,0.0399,0.0373,0.0156,0.0139,0.0117,0.0123,0.01,0.01,0.0108,0,0,0,0,0,0,0,00000000000000000361,82,6,41,39,16,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.95761727199552,46.99775681884355]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,offShoreSediment,ANK,65,0.0411,0.0384,0.0161,0.0136,0.0121,0.0138,0.0108,63,55,0.0325,0.0063,0.0055,0.0411,0.0384,0.0161,0.0136,0.0121,0.0138,0.0108,0.0108,0.0092,0,0,0,0,0,0,0,00000000000000000362,88,6,42,40,17,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.97375475870793,46.95231412000789]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,66,0.2988,0.2869,0.2774,0.2916,0.279,0.2806,0.2865,2943,2943,0.233,0.2943,0.2943,0.2988,0.2869,0.2774,0.2916,0.279,0.2806,0.2865,0.2855,0.3092,0,0,0,0,0,91,0,00000000000000000363,105,9,255,255,255,2074,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.99333713278043,46.82551066335105]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,67,0.4507,0.4098,0.3768,0.3834,0.3677,0.3602,0.4096,3413,3194.5,0.3742,0.3413,0.3194,0.4507,0.4098,0.3768,0.3834,0.3677,0.3602,0.4096,0.3437,0.5035,0,0,0,0,0,100,0,00000000000000000364,102,9,255,255,255,2073,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88955155576147,46.86101848503964]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,68,0.3151,0.3067,0.3017,0.3104,0.2991,0.2941,0.2947,3131,3184.5,0.3012,0.3131,0.3184,0.3151,0.3067,0.3017,0.3104,0.2991,0.2941,0.2947,0.2932,0.4183,0,0,0,0,0,100,0,00000000000000000365,102,9,255,255,255,2073,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80798122019078,46.863698404772755]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,69,0.3922,0.37,0.3614,0.3901,0.388,0.3926,0.3771,4022,4143,0.3948,0.4022,0.4143,0.3922,0.37,0.3614,0.3901,0.388,0.3926,0.3771,0.3965,0.5447,0,0,0,0,0,100,0,00000000000000000366,102,9,255,255,255,2073,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.7859309654815,46.90711667173016]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,70,0.7968,0.7482,0.6866,0.7358,0.6934,0.6947,0.7424,5618,5111.5,0.7615,0.5618,0.5112,0.7968,0.7482,0.6866,0.7358,0.6934,0.6947,0.7424,0.6879,1.1866,0,1024,0,0,1024,100,0,00000000000000000367,93.5,9,255,255,255,2199,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.65799935625813,46.97265207991265]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,71,0.6631,0.6205,0.5979,0.6305,0.5668,0.5352,0.6072,4933,4359,0.4912,0.4933,0.4359,0.6631,0.6205,0.5979,0.6305,0.5668,0.5352,0.6072,0.4834,0.7856,0,1024,0,0,1024,100,0,00000000000000000368,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48964599598528,47.026094406038204]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,72,0.6553,0.6103,0.5948,0.6234,0.5901,0.5766,0.5914,5093,4687,0.6141,0.5093,0.4687,0.6553,0.6103,0.5948,0.6234,0.5901,0.5766,0.5914,0.5595,0.8374,0,0,0,0,0,100,0,00000000000000000369,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.40141376344076,47.08316644042125]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,73,0.7879,0.7309,0.7082,0.7745,0.7393,0.7411,0.7064,5860,5230,0.8525,0.586,0.523,0.7879,0.7309,0.7082,0.7745,0.7393,0.7411,0.7064,0.7346,1.2524,0,1024,0,0,1024,100,0,0000000000000000036a,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.29564388645302,47.139159372349376]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,74,0.954,0.8986,0.8542,0.8766,0.7977,0.7688,0.8808,6701,5333,0.8022,0.6701,0.5333,0.954,0.8986,0.8542,0.8766,0.7977,0.7688,0.8808,0.7186,1.1673,0,1024,0,0,1024,100,0,0000000000000000036b,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.07596181395395,47.19838069344019]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,75,0.7213,0.6768,0.6412,0.6726,0.6428,0.6242,0.666,5432,4879,0.6322,0.5432,0.4879,0.7213,0.6768,0.6412,0.6726,0.6428,0.6242,0.666,0.6092,0.8499,0,1024,0,0,1024,100,0,0000000000000000036c,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13226688295582,47.272887812942216]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,76,0.3914,0.3708,0.3533,0.3835,0.3971,0.4092,0.3913,4198,4253,0.4532,0.4198,0.4253,0.3914,0.3708,0.3533,0.3835,0.3971,0.4092,0.3913,0.4178,0.6082,0,0,0,0,0,100,0,0000000000000000036d,93,9,255,255,255,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.83072017421655,46.78242682897266]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,77,0.7384,0.7213,0.7115,0.7421,0.7208,0.7044,0.7287,6381,5599,0.7272,0.6381,0.5599,0.7384,0.7213,0.7115,0.7421,0.7208,0.7044,0.7287,0.6843,1.0392,0,0,0,0,0,100,0,0000000000000000036e,93,9,255,255,255,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.79123929348933,46.798649038605085]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,78,0.3931,0.3376,0.2974,0.3373,0.3337,0.3197,0.3642,3648,4225,0.5014,0.3648,0.4225,0.3931,0.3376,0.2974,0.3373,0.3337,0.3197,0.3642,0.3404,0.7239,0,0,0,0,0,100,0,0000000000000000036f,93,9,255,255,255,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.78505897942927,46.79476962068859]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,79,0.5556,0.5377,0.529,0.5628,0.5506,0.5468,0.5265,4950,4939,0.4831,0.495,0.4939,0.5556,0.5377,0.529,0.5628,0.5506,0.5468,0.5265,0.5285,0.6307,0,0,0,0,0,100,0,00000000000000000370,93,9,255,255,255,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8037693674495,46.766204619340215]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,80,0.7992,0.7748,0.7467,0.7948,0.7649,0.7534,0.7662,6443,5943,0.86,0.6443,0.5943,0.7992,0.7748,0.7467,0.7948,0.7649,0.7534,0.7662,0.7478,1.2992,0,1024,0,0,1024,100,0,00000000000000000371,93,9,255,255,255,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8460015135267,46.73821038292668]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,81,0.7006,0.7041,0.7059,0.7467,0.7067,0.6897,0.653,5067,4230,0.7666,0.5067,0.423,0.7006,0.7041,0.7059,0.7467,0.7067,0.6897,0.653,0.675,1.1513,0,1024,0,0,1024,100,0,00000000000000000372,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.47083058729397,47.14566965988741]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,82,0.7732,0.7398,0.7149,0.7417,0.6878,0.664,0.7341,6303,5496,0.6286,0.6303,0.5496,0.7732,0.7398,0.7149,0.7417,0.6878,0.664,0.7341,0.6369,0.967,0,1024,0,0,1024,100,0,00000000000000000373,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.47220399041844,47.129790801036094]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,83,0.7096,0.6899,0.6831,0.7189,0.6688,0.6604,0.6737,6113,5720,0.728,0.6113,0.572,0.7096,0.6899,0.6831,0.7189,0.6688,0.6604,0.6737,0.6508,1.1482,0,1024,0,0,1024,100,0,00000000000000000374,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.51889523754907,47.12278109418008]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,84,0.5608,0.5741,0.5969,0.6435,0.6183,0.6146,0.5472,5949,5952,0.6374,0.5949,0.5952,0.5608,0.5741,0.5969,0.6435,0.6183,0.6146,0.5472,0.5971,0.9714,0,1024,0,0,1024,100,0,00000000000000000375,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.52713565629584,47.0977789145734]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,85,0.4193,0.3936,0.3799,0.3929,0.3684,0.3535,0.3972,4092,3658,0.3502,0.4092,0.3658,0.4193,0.3936,0.3799,0.3929,0.3684,0.3535,0.3972,0.3394,0.5267,0,0,0,0,0,100,0,00000000000000000376,88,9,255,255,255,2326,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.521642043798,47.08585973745754]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,cloud,ANK,86,0.7179,0.6824,0.6764,0.7187,0.6947,0.6896,0.653,5702,5164,0.7644,0.5702,0.5164,0.7179,0.6824,0.6764,0.7187,0.6947,0.6896,0.653,0.6792,1.1284,0,1024,0,0,1024,100,0,00000000000000000377,88,9,255,255,255,2285,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.36450332267457,46.957343985996175]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,87,0.5472,0.5027,0.493,0.5201,0.4984,0.4893,0.4758,3830.5,3175.5,0.587,0.383,0.3176,0.5472,0.5027,0.493,0.5201,0.4984,0.4893,0.4758,0.4765,0.7558,0,1024,0,0,1024,100,0,00000000000000000378,88,9,255,255,255,2285,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.36519002423678,46.96601247844407]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,88,0.5485,0.521,0.5241,0.5672,0.5445,0.5562,0.5003,4275.5,4007.5,0.5539,0.4276,0.4008,0.5485,0.521,0.5241,0.5672,0.5445,0.5562,0.5003,0.5496,0.7648,0,1024,0,0,1024,100,0,00000000000000000379,88,9,255,255,255,2285,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.29034401305469,46.95781219160678]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,89,0.6738,0.634,0.5926,0.6191,0.5761,0.5522,0.6052,3743,2358,0.7408,0.3743,0.2358,0.6738,0.634,0.5926,0.6191,0.5761,0.5522,0.6052,0.5238,1.1092,0,1024,0,0,1024,100,0,0000000000000000037a,88,9,255,255,255,2285,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.27351982478005,46.96226237445813]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,cloud,ANK,90,0.6618,0.6422,0.6343,0.6826,0.6573,0.647,0.6407,5687,5278,0.67,0.5687,0.5278,0.6618,0.6422,0.6343,0.6826,0.6573,0.647,0.6407,0.6371,1.0405,0,1024,0,0,1024,100,0,0000000000000000037b,88,9,255,255,255,2244,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.2264852268683,46.94679821200478]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,91,0.0857,0.1098,0.1499,0.177,0.211,0.2253,0.2246,2789,2510,0.0592,0.2789,0.251,0.0857,0.1098,0.1499,0.177,0.211,0.2253,0.2246,0.2341,0.1929,0,0,0,0,0,0,0,0000000000000000037c,105,5,87,112,152,2325,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00653607189864,46.70507926209958]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,92,0.0988,0.1131,0.1405,0.1468,0.1407,0.1524,0.1561,1205,1013,0.0529,0.1205,0.1013,0.0988,0.1131,0.1405,0.1468,0.1407,0.1524,0.1561,0.151,0.1857,0,0,0,0,0,18,0,0000000000000000037d,105,6,101,115,143,2074,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.05033782154662,46.81427818779742]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,93,0.0615,0.0792,0.0809,0.113,0.1792,0.2034,0.21,1442,886,0.0397,0.1442,0.0886,0.0615,0.0792,0.0809,0.113,0.1792,0.2034,0.21,0.2205,0.1222,0,0,0,0,0,3,0,0000000000000000037e,105,4,64,81,83,2074,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.01812081643548,46.832712111552354]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,94,0.0537,0.0616,0.0557,0.0812,0.1675,0.1939,0.1851,1406,878,0.0447,0.1406,0.0878,0.0537,0.0616,0.0557,0.0812,0.1675,0.1939,0.1851,0.2064,0.1338,0,0,0,0,0,0,0,0000000000000000037f,99,4,55,63,57,2848,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.70482883552143,47.00501177625752]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,95,0.1101,0.1361,0.1935,0.2011,0.1976,0.2159,0.2245,2179,2137,0.067,0.2179,0.2137,0.1101,0.1361,0.1935,0.2011,0.1976,0.2159,0.2245,0.203,0.1641,0,0,0,0,0,3,0,00000000000000000380,105,6,113,138,197,2074,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00144823759665,46.701819659229514]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,96,0.103,0.1263,0.1611,0.1898,0.2021,0.222,0.2217,3150,2960,0.0685,0.315,0.296,0.103,0.1263,0.1611,0.1898,0.2021,0.222,0.2217,0.2341,0.1682,0,0,0,0,0,0,0,00000000000000000381,93,5,105,129,164,3026,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.38538329515362,46.79204510994494]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,97,0.0928,0.1143,0.1426,0.1569,0.1838,0.1969,0.2098,2314,1911,0.0549,0.2314,0.1911,0.0928,0.1143,0.1426,0.1569,0.1838,0.1969,0.2098,0.2076,0.1757,0,0,0,0,0,0,0,00000000000000000382,93,5,94,117,145,2821,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.38331427226481,46.79198714163124]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,98,0.0818,0.1025,0.1268,0.1369,0.1224,0.1301,0.1146,1076,1143,0.0537,0.1076,0.1143,0.0818,0.1025,0.1268,0.1369,0.1224,0.1301,0.1146,0.1265,0.0652,0,0,0,0,0,11,0,00000000000000000383,93,6,84,105,130,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.37814171504282,46.79210753735968]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,99,0.06,0.0748,0.0905,0.1071,0.0687,0.0712,0.0435,449,367,0.0622,0.0449,0.0367,0.06,0.0748,0.0905,0.1071,0.0687,0.0712,0.0435,0.0643,0.0827,0,0,0,0,0,0,0,00000000000000000384,93,6,62,77,93,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.38952134093121,46.790248092220395]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,100,0.0887,0.1154,0.1434,0.1673,0.1925,0.2127,0.2206,2271,2039,0.0585,0.2271,0.2039,0.0887,0.1154,0.1434,0.1673,0.1925,0.2127,0.2206,0.222,0.1875,0,0,0,0,0,0,0,00000000000000000385,93,5,91,118,147,2795,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3816198138645,46.791938091519654]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,101,0.1323,0.1748,0.2251,0.2723,0.2904,0.3033,0.2622,3531,3422,0.0921,0.3531,0.3422,0.1323,0.1748,0.2251,0.2723,0.2904,0.3033,0.2622,0.3053,0.261,0,0,0,0,0,0,0,00000000000000000386,93,5,134,178,229,3042,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.80826414131138,46.73140579471912]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,102,0.1371,0.1676,0.2128,0.2332,0.2354,0.2309,0.2343,2727,2466,0.0914,0.2727,0.2466,0.1371,0.1676,0.2128,0.2332,0.2354,0.2309,0.2343,0.2233,0.16,0,0,0,0,0,0,0,00000000000000000387,93,5,140,171,217,2801,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.7870566567012,46.7294259538514]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,103,0.1588,0.2024,0.2664,0.3008,0.3055,0.3118,0.3075,3604,3576,0.0845,0.0967,0.0764,0.0726,0.095,0.1139,0.1282,0.0914,0.1035,0.0755,0.0932,0.2054,0,0,0,0,0,8,0,00000000000000000388,93,6,74,98,117,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.76261632382726,46.71068881122481]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2021-08-29,Sentinel-2B,shorelineContamination,ANK,104,0.1127,0.149,0.19,0.2035,0.2012,0.209,0.2013,2024,1952,0.0898,0.2024,0.1952,0.1127,0.149,0.19,0.2035,0.2012,0.209,0.2013,0.2007,0.1794,0,0,0,0,0,9,0,00000000000000000389,93,6,115,152,189,2179,2021-08-29T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.75728323896733,46.70669345668093]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
