system:index,AOT,B11,B12,B5,B6,B7,B8,Blue,Green,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,Red,SCL,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,TCI_B,TCI_G,TCI_R,WVP,cirrus,class,date,mission,opaque_cloud,system:time_start,vol_init,.geo
00000000000000000361,82,75,63,0.0139,0.0117,0.0123,0.01,0.0399,0.0373,0,0,0,0,0,0.0156,6,0.0323,0.0075,0.0063,0.0399,0.0373,0.0156,0.0139,0.0117,0.0123,0.01,0.01,0.0108,41,39,16,2326,0,offShoreSediment,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.95761727199552,46.99775681884355]}"
00000000000000000362,88,63,55,0.0136,0.0121,0.0138,0.0108,0.0411,0.0384,0,0,0,0,0,0.0161,6,0.0325,0.0063,0.0055,0.0411,0.0384,0.0161,0.0136,0.0121,0.0138,0.0108,0.0108,0.0092,42,40,17,2326,0,offShoreSediment,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.97375475870793,46.95231412000789]}"
00000000000000000363,105,2943,2943,0.2916,0.279,0.2806,0.28650000000000003,0.2988,0.2869,91,0,0,0,0,0.27740000000000004,9,0.233,0.2943,0.2943,0.2988,0.2869,0.27740000000000004,0.2916,0.279,0.2806,0.28650000000000003,0.28550000000000003,0.30920000000000003,255,255,255,2074,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.99333713278043,46.82551066335105]}"
00000000000000000364,102,3413,3194.5,0.38345,0.3677,0.3602,0.40965,0.4507,0.40975000000000006,100,0,0,0,0,0.37685,9,0.3742,0.34130000000000005,0.31945,0.4507,0.40975000000000006,0.37685,0.38345,0.3677,0.3602,0.40965,0.3437,0.5034500000000001,255,255,255,2073,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.88955155576147,46.86101848503964]}"
00000000000000000365,102,3131,3184.5,0.31045,0.29910000000000003,0.29410000000000003,0.2947,0.31505000000000005,0.3067,100,0,0,0,0,0.3017,9,0.30125,0.3131,0.31845,0.31505000000000005,0.3067,0.3017,0.31045,0.29910000000000003,0.29410000000000003,0.2947,0.29315,0.4183,255,255,255,2073,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.80798122019078,46.863698404772755]}"
00000000000000000366,102,4022,4143,0.3901,0.38805,0.39255,0.3771,0.3922,0.37005,100,0,0,0,0,0.3614,9,0.39485,0.4022,0.4143,0.3922,0.37005,0.3614,0.3901,0.38805,0.39255,0.3771,0.3965,0.5446500000000001,255,255,255,2073,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.7859309654815,46.90711667173016]}"
00000000000000000367,93.5,5618,5111.5,0.7357500000000001,0.69345,0.6947000000000001,0.7423500000000001,0.7967500000000001,0.7481500000000001,100,0,0,0,1024,0.68655,9,0.7615000000000001,0.5618000000000001,0.51115,0.7967500000000001,0.7481500000000001,0.68655,0.7357500000000001,0.69345,0.6947000000000001,0.7423500000000001,0.6879000000000001,1.1866,255,255,255,2199,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.65799935625813,46.97265207991265]}"
00000000000000000368,88,4933,4359,0.6305000000000001,0.5668000000000001,0.5352,0.6072000000000001,0.6631,0.6205,100,0,0,0,1024,0.5979,9,0.4912,0.4933,0.4359,0.6631,0.6205,0.5979,0.6305000000000001,0.5668000000000001,0.5352,0.6072000000000001,0.4834,0.7856000000000001,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.48964599598528,47.026094406038204]}"
00000000000000000369,88,5093,4687,0.6234000000000001,0.5901000000000001,0.5766,0.5914,0.6553,0.6103000000000001,100,0,0,0,0,0.5948,9,0.6141,0.5093,0.4687,0.6553,0.6103000000000001,0.5948,0.6234000000000001,0.5901000000000001,0.5766,0.5914,0.5595,0.8374,255,255,255,2326,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.40141376344076,47.08316644042125]}"
0000000000000000036a,88,5860,5230,0.7745000000000001,0.7393000000000001,0.7411,0.7064,0.7879,0.7309,100,0,0,0,1024,0.7082,9,0.8525,0.5860000000000001,0.523,0.7879,0.7309,0.7082,0.7745000000000001,0.7393000000000001,0.7411,0.7064,0.7346,1.2524,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.29564388645302,47.139159372349376]}"
0000000000000000036b,88,6701,5333,0.8766,0.7977000000000001,0.7688,0.8808,0.954,0.8986000000000001,100,0,0,0,1024,0.8542000000000001,9,0.8022,0.6701,0.5333,0.954,0.8986000000000001,0.8542000000000001,0.8766,0.7977000000000001,0.7688,0.8808,0.7186,1.1673,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.07596181395395,47.19838069344019]}"
0000000000000000036c,88,5432,4879,0.6726000000000001,0.6428,0.6242,0.666,0.7213,0.6768000000000001,100,0,0,0,1024,0.6412,9,0.6322,0.5432,0.4879,0.7213,0.6768000000000001,0.6412,0.6726000000000001,0.6428,0.6242,0.666,0.6092000000000001,0.8499,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.13226688295582,47.272887812942216]}"
0000000000000000036d,93,4198,4253,0.3835,0.3971,0.4092,0.3913,0.3914,0.3708,100,0,0,0,0,0.3533,9,0.4532000000000001,0.4198,0.4253,0.3914,0.3708,0.3533,0.3835,0.3971,0.4092,0.3913,0.4178,0.6082000000000001,255,255,255,2179,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.83072017421655,46.78242682897266]}"
0000000000000000036e,93,6381,5599,0.7421,0.7208,0.7044,0.7287,0.7384000000000001,0.7213,100,0,0,0,0,0.7115,9,0.7272000000000001,0.6381,0.5599000000000001,0.7384000000000001,0.7213,0.7115,0.7421,0.7208,0.7044,0.7287,0.6843,1.0392,255,255,255,2179,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.79123929348933,46.798649038605085]}"
0000000000000000036f,93,3648,4225,0.3373,0.3337,0.31970000000000004,0.3642,0.3931,0.3376,100,0,0,0,0,0.2974,9,0.5014000000000001,0.3648,0.4225,0.3931,0.3376,0.2974,0.3373,0.3337,0.31970000000000004,0.3642,0.34040000000000004,0.7239,255,255,255,2179,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.78505897942927,46.79476962068859]}"
00000000000000000370,93,4950,4939,0.5628000000000001,0.5506,0.5468000000000001,0.5265000000000001,0.5556,0.5377000000000001,100,0,0,0,0,0.529,9,0.4831,0.4950000000000001,0.4939,0.5556,0.5377000000000001,0.529,0.5628000000000001,0.5506,0.5468000000000001,0.5265000000000001,0.5285000000000001,0.6307,255,255,255,2179,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.8037693674495,46.766204619340215]}"
00000000000000000371,93,6443,5943,0.7948000000000001,0.7649,0.7534000000000001,0.7662,0.7992,0.7748,100,0,0,0,1024,0.7467,9,0.86,0.6443,0.5943,0.7992,0.7748,0.7467,0.7948000000000001,0.7649,0.7534000000000001,0.7662,0.7478,1.2992,255,255,255,2179,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.8460015135267,46.73821038292668]}"
00000000000000000372,88,5067,4230,0.7467,0.7067,0.6897,0.653,0.7006,0.7041000000000001,100,0,0,0,1024,0.7059000000000001,9,0.7666000000000001,0.5067,0.423,0.7006,0.7041000000000001,0.7059000000000001,0.7467,0.7067,0.6897,0.653,0.675,1.1513,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.47083058729397,47.14566965988741]}"
00000000000000000373,88,6303,5496,0.7417,0.6878000000000001,0.664,0.7341000000000001,0.7732,0.7398,100,0,0,0,1024,0.7149,9,0.6286,0.6303000000000001,0.5496,0.7732,0.7398,0.7149,0.7417,0.6878000000000001,0.664,0.7341000000000001,0.6369,0.967,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.47220399041844,47.129790801036094]}"
00000000000000000374,88,6113,5720,0.7189,0.6688000000000001,0.6604,0.6737000000000001,0.7096,0.6899000000000001,100,0,0,0,1024,0.6831,9,0.728,0.6113000000000001,0.5720000000000001,0.7096,0.6899000000000001,0.6831,0.7189,0.6688000000000001,0.6604,0.6737000000000001,0.6508,1.1482,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.51889523754907,47.12278109418008]}"
00000000000000000375,88,5949,5952,0.6435000000000001,0.6183000000000001,0.6146,0.5472,0.5608000000000001,0.5741,100,0,0,0,1024,0.5969,9,0.6374000000000001,0.5949,0.5952000000000001,0.5608000000000001,0.5741,0.5969,0.6435000000000001,0.6183000000000001,0.6146,0.5472,0.5971000000000001,0.9714,255,255,255,2326,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.52713565629584,47.0977789145734]}"
00000000000000000376,88,4092,3658,0.3929,0.3684,0.35350000000000004,0.3972,0.4193,0.3936,100,0,0,0,0,0.3799,9,0.3502,0.4092,0.3658,0.4193,0.3936,0.3799,0.3929,0.3684,0.35350000000000004,0.3972,0.33940000000000003,0.5267000000000001,255,255,255,2326,0,cloud,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.521642043798,47.08585973745754]}"
00000000000000000377,88,5702,5164,0.7187000000000001,0.6947000000000001,0.6896,0.653,0.7179,0.68245,100,0,0,0,1024,0.67635,9,0.7643500000000001,0.5702,0.5164,0.7179,0.68245,0.67635,0.7187000000000001,0.6947000000000001,0.6896,0.653,0.67925,1.1284,255,255,255,2285,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.36450332267457,46.957343985996175]}"
00000000000000000378,88,3830.5,3175.5,0.5201,0.49835000000000007,0.4893,0.4758,0.54725,0.5026999999999999,100,0,0,0,1024,0.4930000000000001,9,0.587,0.38305,0.31755,0.54725,0.5026999999999999,0.4930000000000001,0.5201,0.49835000000000007,0.4893,0.4758,0.47655,0.75585,255,255,255,2285,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.36519002423678,46.96601247844407]}"
00000000000000000379,88,4275.5,4007.5,0.56715,0.5444500000000001,0.55625,0.5002500000000001,0.5484500000000001,0.52095,100,0,0,0,1024,0.5241,9,0.5538500000000001,0.42755,0.4007500000000001,0.5484500000000001,0.52095,0.5241,0.56715,0.5444500000000001,0.55625,0.5002500000000001,0.54965,0.76475,255,255,255,2285,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.29034401305469,46.95781219160678]}"
0000000000000000037a,88,3743,2358,0.6190500000000001,0.5760500000000001,0.55225,0.6052,0.6738000000000001,0.6340000000000001,100,0,0,0,1024,0.59255,9,0.74085,0.3743,0.2358,0.6738000000000001,0.6340000000000001,0.59255,0.6190500000000001,0.5760500000000001,0.55225,0.6052,0.5238,1.10915,255,255,255,2285,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.27351982478005,46.96226237445813]}"
0000000000000000037b,88,5687,5278,0.6826,0.6573,0.647,0.6407,0.6618,0.6422,100,0,0,0,1024,0.6343,9,0.67,0.5687,0.5278,0.6618,0.6422,0.6343,0.6826,0.6573,0.647,0.6407,0.6371,1.0405,255,255,255,2244,0,cloud,2021-08-29,SEN2,1024,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.2264852268683,46.94679821200478]}"
0000000000000000037c,105,2789,2510,0.17700000000000002,0.211,0.2253,0.2246,0.0857,0.1098,0,0,0,0,0,0.1499,5,0.0592,0.27890000000000004,0.251,0.0857,0.1098,0.1499,0.17700000000000002,0.211,0.2253,0.2246,0.2341,0.1929,87,112,152,2325,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.00653607189864,46.70507926209958]}"
0000000000000000037d,105,1205,1013,0.1468,0.14070000000000002,0.1524,0.15610000000000002,0.0988,0.1131,18,0,0,0,0,0.1405,6,0.0529,0.1205,0.1013,0.0988,0.1131,0.1405,0.1468,0.14070000000000002,0.1524,0.15610000000000002,0.151,0.1857,101,115,143,2074,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.05033782154662,46.81427818779742]}"
0000000000000000037e,105,1442,886,0.113,0.1792,0.2034,0.21,0.0615,0.0792,3,0,0,0,0,0.0809,4,0.0397,0.1442,0.0886,0.0615,0.0792,0.0809,0.113,0.1792,0.2034,0.21,0.2205,0.1222,64,81,83,2074,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.01812081643548,46.832712111552354]}"
0000000000000000037f,99,1406,878,0.08120000000000001,0.1675,0.1939,0.1851,0.0537,0.0616,0,0,0,0,0,0.0557,4,0.0447,0.1406,0.0878,0.0537,0.0616,0.0557,0.08120000000000001,0.1675,0.1939,0.1851,0.2064,0.1338,55,63,57,2848,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.70482883552143,47.00501177625752]}"
00000000000000000380,105,2179,2137,0.2011,0.1976,0.2159,0.2245,0.1101,0.1361,3,0,0,0,0,0.1935,6,0.067,0.2179,0.2137,0.1101,0.1361,0.1935,0.2011,0.1976,0.2159,0.2245,0.203,0.1641,113,138,197,2074,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.00144823759665,46.701819659229514]}"
00000000000000000381,93,3150,2960,0.1898,0.2021,0.222,0.2217,0.103,0.1263,0,0,0,0,0,0.16110000000000002,5,0.0685,0.315,0.29600000000000004,0.103,0.1263,0.16110000000000002,0.1898,0.2021,0.222,0.2217,0.2341,0.16820000000000002,105,129,164,3026,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38538329515362,46.79204510994494]}"
00000000000000000382,93,2314,1911,0.1569,0.1838,0.1969,0.2098,0.0928,0.1143,0,0,0,0,0,0.1426,5,0.0549,0.2314,0.1911,0.0928,0.1143,0.1426,0.1569,0.1838,0.1969,0.2098,0.2076,0.1757,94,117,145,2821,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38331427226481,46.79198714163124]}"
00000000000000000383,93,1076,1143,0.1369,0.1224,0.1301,0.1146,0.0818,0.1025,11,0,0,0,0,0.1268,6,0.0537,0.1076,0.1143,0.0818,0.1025,0.1268,0.1369,0.1224,0.1301,0.1146,0.1265,0.06520000000000001,84,105,130,2179,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.37814171504282,46.79210753735968]}"
00000000000000000384,93,449,367,0.1071,0.0687,0.0712,0.0435,0.06,0.0748,0,0,0,0,0,0.0905,6,0.0622,0.0449,0.0367,0.06,0.0748,0.0905,0.1071,0.0687,0.0712,0.0435,0.06430000000000001,0.08270000000000001,62,77,93,2179,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38952134093121,46.790248092220395]}"
00000000000000000385,93,2271,2039,0.1673,0.1925,0.2127,0.2206,0.0887,0.1154,0,0,0,0,0,0.1434,5,0.0585,0.2271,0.2039,0.0887,0.1154,0.1434,0.1673,0.1925,0.2127,0.2206,0.222,0.1875,91,118,147,2795,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.3816198138645,46.791938091519654]}"
00000000000000000386,93,3531,3422,0.2723,0.2904,0.3033,0.2622,0.1323,0.1748,0,0,0,0,0,0.2251,5,0.0921,0.3531,0.3422,0.1323,0.1748,0.2251,0.2723,0.2904,0.3033,0.2622,0.3053,0.261,134,178,229,3042,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.80826414131138,46.73140579471912]}"
00000000000000000387,93,2727,2466,0.2332,0.2354,0.2309,0.2343,0.1371,0.1676,0,0,0,0,0,0.2128,5,0.0914,0.2727,0.2466,0.1371,0.1676,0.2128,0.2332,0.2354,0.2309,0.2343,0.2233,0.16,140,171,217,2801,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.7870566567012,46.7294259538514]}"
00000000000000000388,93,3604,3576,0.3008,0.3055,0.3118,0.3075,0.1588,0.2024,8,0,0,0,0,0.2664,6,0.0845,0.0967,0.07640000000000001,0.0726,0.095,0.1139,0.1282,0.0914,0.1035,0.0755,0.0932,0.2054,74,98,117,2179,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.76261632382726,46.71068881122481]}"
00000000000000000389,93,2024,1952,0.2035,0.2012,0.209,0.2013,0.1127,0.149,9,0,0,0,0,0.19,6,0.0898,0.2024,0.1952,0.1127,0.149,0.19,0.2035,0.2012,0.209,0.2013,0.2007,0.1794,115,152,189,2179,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.75728323896733,46.70669345668093]}"
0000000000000000038a,93,2639,2562,0.25780000000000003,0.2538,0.2584,0.2646,0.1403,0.183,0,0,0,0,0,0.2381,5,0.099,0.2639,0.25620000000000004,0.1403,0.183,0.2381,0.25780000000000003,0.2538,0.2584,0.2646,0.2554,0.2137,143,187,227,2924,0,shorelineContamination,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.75648060077772,46.70615390545346]}"
0000000000000000038b,105,105,77,0.06910000000000001,0.04570000000000001,0.0505,0.017,0.0369,0.0407,0,0,0,0,0,0.0631,6,0.0422,0.0105,0.0077,0.0369,0.0407,0.0631,0.06910000000000001,0.0457,0.0505,0.017,0.0382,0.0145,38,42,66,2074,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.0365859538978,46.75554290872143]}"
0000000000000000038c,105,1919,1368,0.17220000000000002,0.1771,0.172,0.1701,0.0703,0.0794,0,0,0,0,0,0.1584,5,0.045,0.1919,0.1368,0.0703,0.0794,0.1584,0.17220000000000002,0.1771,0.172,0.1701,0.1433,0.0529,71,81,162,2074,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.9426326947017,46.73689494811591]}"
0000000000000000038d,105,1026,798,0.1061,0.1085,0.1106,0.0958,0.0517,0.0524,0,0,0,0,0,0.0886,6,0.0367,0.1026,0.07980000000000001,0.0517,0.0524,0.0886,0.1061,0.1085,0.1106,0.0958,0.0949,0.0388,53,54,91,2074,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.94170966078363,46.737175871482286]}"
0000000000000000038e,105,137,97,0.12860000000000002,0.1161,0.08650000000000001,0.0473,0.053,0.0979,0,0,0,0,0,0.1246,6,0.0649,0.0137,0.0097,0.053,0.0979,0.1246,0.12860000000000002,0.1161,0.08650000000000001,0.0473,0.0799,0.0213,53,100,122,2074,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.99312309592986,46.731289858091735]}"
0000000000000000038f,105,979,795,0.0954,0.0966,0.0969,0.0853,0.0631,0.0659,0,0,0,0,0,0.08610000000000001,6,0.0397,0.0979,0.0795,0.0631,0.0659,0.08610000000000001,0.0954,0.0966,0.0969,0.0853,0.0847,0.0429,64,68,88,2074,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.94103633652456,46.73731410361494]}"
00000000000000000390,88,1991,1401,0.258,0.26730000000000004,0.2654,0.2544,0.1444,0.17270000000000002,85,0,0,0,0,0.2546,9,0.0936,0.1991,0.1401,0.1444,0.17270000000000002,0.2546,0.258,0.26730000000000004,0.2654,0.2544,0.2213,0.1056,147,176,225,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.2654646905233,47.27933121396445]}"
00000000000000000391,88,2381,1590,0.2775,0.32170000000000004,0.30160000000000003,0.29600000000000004,0.2066,0.2298,100,0,0,0,0,0.29660000000000003,9,0.1311,0.2381,0.159,0.2066,0.2298,0.29660000000000003,0.2775,0.32170000000000004,0.30160000000000003,0.29600000000000004,0.27640000000000003,0.1512,194,206,215,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.26481812087054,47.27982617418138]}"
00000000000000000392,87,1323,1110,0.134,0.12940000000000002,0.1336,0.1139,0.0796,0.07980000000000001,5,0,0,0,0,0.1072,5,0.08600000000000001,0.1323,0.111,0.0796,0.07980000000000001,0.1072,0.134,0.12940000000000002,0.1336,0.1139,0.1203,0.1121,81,82,109,2332,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.26409128739884,47.28067340338154]}"
00000000000000000393,88,3321,2286,0.4607,0.4626,0.4554,0.4166,0.2696,0.30510000000000004,100,0,0,0,0,0.4203,9,0.1146,0.3321,0.2286,0.2696,0.30510000000000004,0.4203,0.4607,0.4626,0.4554,0.4166,0.4202,0.13970000000000002,255,255,255,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.26434991525994,47.28035680720674]}"
00000000000000000394,88,1229,916,0.1636,0.1752,0.1632,0.1813,0.12710000000000002,0.13090000000000002,36,0,0,0,0,0.1818,8,0.0731,0.1229,0.0916,0.12710000000000002,0.13090000000000002,0.1818,0.1636,0.1752,0.1632,0.1813,0.1726,0.0506,129,134,185,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.26351606336294,47.28111485438583]}"
00000000000000000395,88,727,438,0.0935,0.1085,0.1117,0.08700000000000001,0.06,0.0723,0,0,0,0,0,0.08700000000000001,6,0.0529,0.0727,0.0438,0.06,0.0723,0.08700000000000001,0.0935,0.1085,0.1117,0.08700000000000001,0.07690000000000001,0.0373,62,74,89,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.78061771478002,47.22952751429851]}"
00000000000000000396,88,2536,2164,0.1946,0.1999,0.1904,0.1793,0.0563,0.0609,0,0,0,0,0,0.162,5,0.0442,0.2536,0.2164,0.0563,0.0609,0.162,0.1946,0.1999,0.1904,0.1793,0.1633,0.078,58,62,165,3173,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.77982399479251,47.22984856957436]}"
00000000000000000397,88,1192,895,0.1085,0.1046,0.094,0.084,0.1337,0.1161,0,0,0,0,0,0.1079,6,0.0533,0.1192,0.08950000000000001,0.1337,0.1161,0.1079,0.1085,0.1046,0.094,0.084,0.0805,0.0492,136,118,110,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.77887866536918,47.2303613661955]}"
00000000000000000398,88,2299,1834,0.1642,0.1738,0.16840000000000002,0.1437,0.055,0.0605,0,0,0,0,0,0.14020000000000002,5,0.0529,0.2299,0.1834,0.055,0.0605,0.14020000000000002,0.1642,0.1738,0.16840000000000002,0.1437,0.1467,0.0373,56,62,143,2326,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.78016734557362,47.22971479654276]}"
00000000000000000399,88,2078,1781,0.1648,0.1801,0.1715,0.14120000000000002,0.0557,0.0557,0,0,0,0,0,0.1311,5,0.0442,0.2078,0.1781,0.0557,0.0557,0.1311,0.1648,0.1801,0.1715,0.14120000000000002,0.1311,0.078,57,57,134,3849,0,other,2021-08-29,SEN2,0,2021-08-29T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.7792978208682,47.230111656536515]}"
00000000000000001e39,198,1892,2021,0.5209,0.4846,0.4678000000000001,0.4896,0.548,0.519,0,42,0,0,1024,0.4878,8,0.5822,0.1892,0.2021,0.548,0.519,0.4878,0.5209,0.4846,0.4678000000000001,0.4896,0.4513,1.3509,255,255,255,1513,0,cloud,2019-07-01,SEN2,1024,2019-07-01T00:00:00Z,SKS,"{""type"":""Point"",""coordinates"":[-92.00242478072735,46.78804083719895]}"
00000000000000001e3a,198,1471,1586,0.4702,0.4402,0.4297,0.4492,0.5129,0.4834,0,91,0,0,1024,0.4536,8,0.5167,0.1471,0.15860000000000002,0.5129,0.4834,0.4536,0.4702,0.4402,0.4297,0.4492,0.4156,0.9954,255,255,255,1513,0,cloud,2019-07-01,SEN2,1024,2019-07-01T00:00:00Z,SKS,"{""type"":""Point"",""coordinates"":[-91.8980550614704,46.74665146122086]}"
00000000000000001e3b,198,1752,1919,0.6046,0.5653,0.5451,0.5651,0.6514,0.6184000000000001,0,99,0,0,1024,0.5799000000000001,8,0.6772,0.1752,0.1919,0.6514,0.6184000000000001,0.5799000000000001,0.6046,0.5653,0.5451,0.5651,0.525,1.3125,255,255,255,1513,0,cloud,2019-07-01,SEN2,1024,2019-07-01T00:00:00Z,SKS,"{""type"":""Point"",""coordinates"":[-91.71609252478243,46.769232348955505]}"
00000000000000001e3c,198,1600,1735,0.3938,0.35600000000000004,0.34550000000000003,0.3639,0.4199,0.4096,0,35,0,0,1024,0.3768,8,0.4382,0.16,0.17350000000000002,0.4199,0.4096,0.3768,0.3938,0.35600000000000004,0.34550000000000003,0.3639,0.3396,0.9799,255,255,255,1513,0,cloud,2019-07-01,SEN2,1024,2019-07-01T00:00:00Z,SKS,"{""type"":""Point"",""coordinates"":[-91.78956513284005,46.85382149593938]}"
